"url","name","locality","cuisine","price_per_person","overall_rating","food","service","ambiance","reviews","noise","dining_style"
"https://www.kayak.com/New-York-Restaurants-Under-the-Bridge.100028439.rd.ksp","Under the Bridge","Midtown","Greek","$30 and under","4.4","4.4","4.3","4.0","2455","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Paesano-of-Mulberry-Street.100028562.rd.ksp","Paesano of Mulberry Street","Little Italy","Italian","$30 and under","4.7","4.6","4.6","4.7","165","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Pepe-Rosso-Social.100028568.rd.ksp","Pepe Rosso Social","Little Italy","Italian","$30 and under","4.6","4.5","4.3","4.3","51","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Nocciola-Ristorante.100028686.rd.ksp","Nocciola Ristorante","East Harlem","Italian","$30 and under","4.4","4.4","4.5","4.2","376","Low","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Pinks-Bar-Cantina.100028691.rd.ksp","Pinks Bar & Cantina","East Village","Mexican / Southwestern","$30 and under","4.0","3.8","4.0","4.0","222","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-The-Ketch.100028704.rd.ksp","The Ketch - NYC","Financial District","Contemporary American","$30 and under","4.0","3.9","3.9","3.8","534","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Patrizia-s-of-2nd-Avenue.100028712.rd.ksp","Patrizia's of 2nd Avenue","Midtown","Italian","$30 and under","4.3","4.1","4.4","4.1","45","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-VERSA.100028826.rd.ksp","VERSA","Midtown","American","$31 to $50","4.3","4.2","4.1","4.3","1702","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Sushi-Dojo.100028894.rd.ksp","Sushi Dojo","East Village","Sushi","$50 and over","4.5","4.6","4.4","4.1","2511","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Tarallucci-e-Vino-Upper-West-Side.100028982.rd.ksp","Tarallucci e Vino - Upper West Side","Upper West Side","Italian","$31 to $50","4.4","4.4","4.4","4.3","52","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Meme-Mediterranean-on-10th.100028991.rd.ksp","Meme Mediterranean on 10th","Hell's Kitchen","Mediterranean","$31 to $50","4.6","4.6","4.5","4.3","4622","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-The-Vine.100029076.rd.ksp","The Vine","Chelsea","American","$50 and over","4.3","4.2","4.0","4.3","1240","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-The-Copper-Still-East.100029401.rd.ksp","The Copper Still - East","East Village","American","$30 and under","4.4","4.3","4.1","4.2","222","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-BoCaphe.100029430.rd.ksp","BoCaPhe Chelsea","Chelsea","Vietnamese","$30 and under","4.6","4.4","4.8","4.4","13","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-La-Villetta.100029435.rd.ksp","La Villetta","Midtown","Italian","$30 and under","4.8","4.7","4.8","4.6","90","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Sean-s-Bar-Kitchen.100029467.rd.ksp","Sean's Bar & Kitchen","Midtown","Irish","$30 and under","4.2","4.1","4.4","4.1","30","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Bell-Book-Candle.100029807.rd.ksp","Bell Book & Candle","West Village","American","$31 to $50","4.4","4.3","4.2","4.4","1516","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Schilling.100029952.rd.ksp","Schilling","Financial District","Austrian","$30 and under","4.6","4.6","4.3","4.5","115","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Eastfield-s.100030016.rd.ksp","Eastfields","Upper East Side","American","$30 and under","4.5","4.3","4.3","4.3","3372","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-The-Boil-Waverly.100030054.rd.ksp","The Boil Waverly","Manhattan","Creole / Cajun / Southern","$31 to $50","4.7","4.7","4.5","4.5","8115","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Hakata-Tonton.100030193.rd.ksp","Hakata Tonton","West Village","Japanese","$31 to $50","4.5","4.5","4.3","4.0","3872","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Little-Rascal-Cafe-Bar.100030243.rd.ksp","Little Rascal Cafe & Bar","Nolita","Turkish","$30 and under","4.6","4.5","4.4","4.5","587","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Il-Melograno.100030309.rd.ksp","Il Melograno","Hell's Kitchen","Italian","$30 and under","4.7","4.7","4.8","4.7","162","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Le-Coucou.100030357.rd.ksp","Le Coucou","SoHo","French","$50 and over","4.7","4.6","4.7","4.8","880","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Ushiwakamaru.100030365.rd.ksp","Ushiwakamaru","Chelsea","Sushi","$50 and over","4.6","4.6","4.4","4.0","707","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Campagnola.100030366.rd.ksp","Campagnola","Upper East Side","Italian","$50 and over","4.8","4.8","4.8","4.8","140","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-San-Pietro.100030367.rd.ksp","San Pietro","Midtown","Italian","$50 and over","4.6","4.6","4.8","4.7","70","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Tarallucci-e-Vino-NoMad.100030410.rd.ksp","Tarallucci e Vino - NoMad","Midtown","Italian","$31 to $50","4.3","4.2","4.3","4.3","47","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Casa-Apicii.100030476.rd.ksp","Casa Apicii","Manhattan","Italian","$31 to $50","4.5","4.4","4.3","4.5","3981","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Cafe-Medi.100030480.rd.ksp","Cafe Medi","Lower East Side","Mediterranean","$31 to $50","4.2","4.1","3.7","4.4","1590","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Ulivo.100030540.rd.ksp","Ulivo","Midtown","Italian","$31 to $50","4.4","4.3","4.3","4.3","2590","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Tea-Sympathy.100030593.rd.ksp","Tea & Sympathy","West Village","British","$31 to $50","4.4","4.4","4.3","4.2","434","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Suprema-Provisions.100030610.rd.ksp","Suprema Provisions","West Village","Italian","$31 to $50","4.5","4.4","4.3","4.4","1912","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-City-Vineyard-Wine-Garden-at-Pier-26.100030690.rd.ksp","City Vineyard & Wine Garden at Pier 26","Tribeca","Contemporary American","$31 to $50","4.2","3.9","3.9","4.5","2888","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Maison-Thai.100030721.rd.ksp","Maison Thai","Midtown","Thaï","$30 and under","4.2","4.2","4.1","3.6","217","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Ninos-46.100030801.rd.ksp","Ninos 46","Midtown","Contemporary Italian","$30 and under","4.5","4.4","4.4","4.1","70","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Cowgirl-Seahorse.100030948.rd.ksp","Cowgirl Seahorse","Financial District","Café","$30 and under","4.4","4.2","4.1","4.2","598","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Indian-Road-Cafe.100030965.rd.ksp","Indian Road Cafe","Inwood","American","$30 and under","4.5","4.5","4.4","4.5","417","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Sushi-Ginza-Onodera-NYC.100030973.rd.ksp","Sushi Ginza Onodera - NYC","Midtown","Sushi","$50 and over","4.8","4.8","4.8","4.7","2926","Low","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-Momofuku-Nishi.100031444.rd.ksp","Momofuku Nishi","Chelsea","Contemporary Italian","$31 to $50","4.5","4.4","4.4","4.2","6329","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Habanero-Blues.100031507.rd.ksp","Habanero Blues","Midtown","Mexican","$30 and under","4.0","3.9","3.8","3.9","876","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Hudson-Malone.100031531.rd.ksp","Hudson Malone","Midtown","Gastro Pub","$31 to $50","4.5","4.3","4.5","4.3","1014","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Avra-Madison-Estiatorio-on-60th.100031540.rd.ksp","Avra Madison Estiatorio on 60th","Upper East Side","Mediterranean","$50 and over","4.7","4.7","4.6","4.7","22408","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Dutch-Fred-s.100031565.rd.ksp","Dutch Fred's","Hell's Kitchen","American","$31 to $50","4.5","4.4","4.2","4.4","4449","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Vago-Restaurant.100032111.rd.ksp","Vago Restaurant","Midtown","Italian","$30 and under","4.5","4.4","4.5","4.4","959","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-11-Hanover-Greek.100032193.rd.ksp","11 Hanover Greek","Financial District","Greek","$31 to $50","4.5","4.6","4.5","4.5","1712","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-Upstairs-at-21-.100032371.rd.ksp","Upstairs at '21'","Midtown","American","$50 and over","4.6","4.6","4.7","4.6","396","Low","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-Molyvos.100032419.rd.ksp","Molyvos","Hell's Kitchen","Greek","$31 to $50","4.8","4.8","4.8","4.7","475","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Biricchino.100032465.rd.ksp","Biricchino","Chelsea","Italian","$31 to $50","4.6","4.7","4.6","4.6","102","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Harold-s.100032562.rd.ksp","Harold's","Tribeca","American","$50 and over","4.2","4.2","4.0","4.1","1192","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-The-Tuck-Room-New-York.100032597.rd.ksp","The Tuck Room- New York","Financial District","Unspecified","$30 and under","4.2","4.1","4.1","4.4","1163","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Soju-Haus.100032603.rd.ksp","Soju Haus","Midtown","Korean","$30 and under","4.5","4.5","4.3","4.4","758","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Bob-s-Steak-Chop-House-New-York.100032606.rd.ksp","Bob's Steak & Chop House - New York","Midtown","Steakhouse","$50 and over","4.5","4.4","4.6","4.3","1044","Low","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Chimichurri-Grill-Theater-District.100032620.rd.ksp","Chimichurri Grill - Theater District","Hell's Kitchen","Steakhouse","$31 to $50","4.5","4.6","4.5","4.3","1119","Low","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Felice-64-Wine-Bar.100032683.rd.ksp","Felice 64 Wine Bar","Upper East Side","Italian","$31 to $50","4.7","4.6","4.6","4.6","2976","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Baker-co.100032963.rd.ksp","Baker & co","West Village","Italian","$31 to $50","4.7","4.6","4.5","4.6","192","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Medi-Wine-Bar.100032971.rd.ksp","Medi Wine Bar & Restaurant","Hell's Kitchen","Mediterranean","$30 and under","4.4","4.5","4.4","4.5","85","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Tio-Pepe.100032992.rd.ksp","Tio Pepe NYC","West Village","Spanish","$30 and under","4.1","3.9","4.1","4.0","899","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Tacuba-Hell-s-Kitchen.100033088.rd.ksp","Tacuba Hell's Kitchen","Hell's Kitchen","Mexican","$30 and under","4.7","4.7","4.6","4.5","219","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Temple-Court.100033173.rd.ksp","Temple Court","Financial District","American","$50 and over","4.6","4.5","4.6","4.8","58","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Farmer-The-Fish-Gramercy.100033384.rd.ksp","Isabelle’s Osteria","Gramercy","Italian","$30 and under","4.5","4.4","4.4","4.4","231","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-bombay-grill-house.100033423.rd.ksp","bombay grill house","Hell's Kitchen","Indian","$30 and under","4.1","3.9","4.1","3.8","17","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Extra-Virgin-Restaurant.100033452.rd.ksp","Extra Virgin Restaurant","West Village","Mediterranean","$30 and under","4.4","4.3","4.2","4.3","250","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Casa-Bella-Restaurant.100033753.rd.ksp","Casa Bella Restaurant","Little Italy","Italian","$30 and under","4.4","4.5","4.5","4.4","27","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Emporio.100033880.rd.ksp","Emporio","Nolita","Italian","$31 to $50","4.7","4.7","4.5","4.6","327","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Fine-Rare.100033948.rd.ksp","The Flatiron Room - Murray Hill","Midtown","American","$50 and over","4.5","4.3","4.4","4.7","304","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Graffiti-Earth-at-Duane-Street-Hotel.100034006.rd.ksp","Graffiti Earth at Duane Street Hotel","Tribeca","Fusion / Eclectic","$30 and under","4.4","4.4","4.4","4.3","245","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-RDV-Harlem.100034038.rd.ksp","RDV Harlem","Harlem","French","$30 and under","4.6","4.6","4.6","4.5","214","Moderate","Elegant Dining"
"https://www.kayak.com/New-York-Restaurants-Divya-s-Kitchen.100034048.rd.ksp","Divya's Kitchen","East Village","Vegetarian / Vegan","$30 and under","4.7","4.7","4.7","4.8","69","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Denino-s-Greenwich-Village.100034069.rd.ksp","Denino's Greenwich Village","Manhattan","Italian","$30 and under","4.8","4.8","4.7","4.6","115","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Boucherie-West-Village.100034175.rd.ksp","Boucherie - West Village","West Village","French","$31 to $50","4.4","4.4","4.3","4.6","460","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Guenter-Seeger-NY.100034178.rd.ksp","Günter Seeger NY- Kitchen Table","West Village","Contemporary American","$50 and over","4.8","5.0","4.9","4.8","25","Low","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-Sarabeth-s-TriBeCa.100034261.rd.ksp","Sarabeth's TriBeCa","Tribeca","Unspecified","$30 and under","4.5","4.5","4.4","4.3","122","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Serafina-Meatpacking.100034286.rd.ksp","Serafina Meatpacking","Meatpacking District","Italian","$31 to $50","4.4","4.3","4.3","4.3","52","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Spice-Symphony-31st-St.100034616.rd.ksp","Spice Symphony - 31st St","Midtown","Indian","$30 and under","4.6","4.6","4.6","4.4","26","Low","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Savann-Mediterranean-Cuisine-Restaurant.100034684.rd.ksp","Savann Mediterranean Cuisine Restaurant","Harlem","Mediterranean","$30 and under","4.2","4.2","4.1","3.9","190","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Song-E-Napule.100034690.rd.ksp","Song' E Napule - 146 W Houston St.","Manhattan","Italian","$31 to $50","4.8","4.9","4.6","4.4","238","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Zia-Maria-Ristorante-and-Pizzeria.100034700.rd.ksp","Zia Maria - Chelsea","Chelsea","Italian","$30 and under","4.5","4.4","4.5","4.2","78","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Lokal-Mediterranean-Kitchen.100034770.rd.ksp","Lokal Mediterranean Kitchen","Upper West Side","Mediterranean","$31 to $50","4.6","4.5","4.7","4.3","159","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Arte-Cafe-Upper-West-Side.100034841.rd.ksp","Arte Cafe - Upper West Side","Upper West Side","Italian","$31 to $50","4.4","4.4","4.3","4.5","219","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Charlie-Palmer-Steak.100034951.rd.ksp","Charlie Palmer Steak","Midtown","Steakhouse","$31 to $50","4.2","4.2","4.2","4.1","2194","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Basso56.100035023.rd.ksp","Basso56",NA,"Italian","$31 to $50","4.7","4.6","4.8","4.6","127","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Swing-46.100035024.rd.ksp","Swing 46","Hell's Kitchen","American","$31 to $50","4.3","3.9","4.1","4.4","463","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-San-Matteo-Pizzeria-e-Cucina.100035031.rd.ksp","San Matteo Pizzeria e Cucina","Upper East Side","Pizzeria","$30 and under","4.7","4.7","4.5","4.2","123","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Chef-Yu.100035045.rd.ksp","Chef Yu","Midtown","Chinese","$30 and under","4.4","4.3","4.3","4.4","29","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Libertador-UES.100035047.rd.ksp","Libertador UES","Upper East Side","Argentinean","$31 to $50","4.3","4.3","4.1","4.1","1010","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-The-Dining-Room-at-The-Metropolitan-Museum-of-Art.100035053.rd.ksp","The Met Dining Room","Central Park","Contemporary American","$31 to $50","4.3","4.3","4.2","4.2","469","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-L-adresse.100035089.rd.ksp","L'Adresse - Bryant Park","Midtown","Contemporary American","$31 to $50","4.6","4.5","4.5","4.5","477","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Haru-Hell-s-Kitchen.100035134.rd.ksp","Haru Hell's Kitchen","Hell's Kitchen","Japanese","$31 to $50","4.4","4.3","4.2","4.1","1437","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Azuki-Japanese-Restaurant.100035512.rd.ksp","Azuki Japanese Restaurant","Midtown","Japanese","$30 and under","4.2","4.2","3.9","3.8","217","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Piccola-Cucina-Estiatorio.100035517.rd.ksp","Piccola Cucina Estiatorio","SoHo","Italian","$30 and under","4.7","4.7","4.7","4.5","428","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Le-Monde.100035650.rd.ksp","Le Monde","Morningside Heights","French","$31 to $50","4.5","4.4","4.5","4.4","157","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-DaMarino-NYC.100035762.rd.ksp","DaMarino NYC","Midtown","Italian","$31 to $50","4.4","3.9","4.4","4.2","61","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Society-Cafe.100035884.rd.ksp","Society Cafe","Manhattan","American","$31 to $50","4.6","4.6","4.4","4.7","99","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Pippali.100035903.rd.ksp","Pippali","Midtown","Contemporary Indian","$30 and under","4.7","4.7","4.6","4.3","30","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-La-Pulperia-46th-Street.100035912.rd.ksp","La Pulperia 46th Street","Hell's Kitchen","Latin American","$30 and under","4.2","4.2","4.3","4.0","2205","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Gogi-37.100036059.rd.ksp","Gogi 37","Midtown","Korean","$31 to $50","4.3","4.3","4.1","4.2","737","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Villanelle.100036094.rd.ksp","Villanelle","Manhattan","American","$31 to $50","4.6","4.6","4.7","4.6","1002","Low","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Toloache-Upper-East-Side.100036326.rd.ksp","Toloache - Upper East Side","Upper East Side","Mexican","$31 to $50","4.7","4.7","4.7","4.4","304","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-The-Liberty-NYC.100036353.rd.ksp","The Liberty NYC","Midtown","American","$30 and under","4.6","4.4","4.7","4.4","80","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Bar-Masa.100036398.rd.ksp","Bar Masa","Upper West Side","Japanese","$50 and over","4.8","0.0","4.9","4.7","211","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-The-Grange.100036414.rd.ksp","The Grange Bar & Eatery","Harlem","American","$30 and under","4.5","4.5","4.5","4.5","2046","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Playa-Betty-s.100036438.rd.ksp","Playa Betty's","Upper West Side","Mexican","$30 and under","4.3","4.2","4.3","4.1","294","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Coco-Cru.100036466.rd.ksp","Coco & Cru","Manhattan","American","$30 and under","4.4","4.4","4.2","4.1","1974","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-AOC-East.100036772.rd.ksp","AOC East","Upper East Side","Bistro","$30 and under","4.5","4.4","4.3","4.5","128","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Suzuki.100036864.rd.ksp","Suzuki","Midtown","Japanese","$31 to $50","4.3","4.2","4.4","4.3","1342","Low","Elegant Dining"
"https://www.kayak.com/New-York-Restaurants-Taureau.100036954.rd.ksp","Taureau","Hudson Square","Fondue","$31 to $50","4.5","4.5","4.7","4.4","35","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Tony-s-Di-Napoli-Upper-East-Side.100037014.rd.ksp","Tony's Di Napoli - Upper East Side","Upper East Side","Italian","$30 and under","4.7","4.7","4.6","4.5","410","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Alcala.100037027.rd.ksp","Alcala","Midtown","Spanish","$31 to $50","4.2","4.4","4.1","4.1","38","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Yuba.100037087.rd.ksp","Yuba","East Village","Japanese","$50 and over","4.6","4.6","4.6","4.0","1418","Low","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Reichenbach-Hall.100037137.rd.ksp","Reichenbach Hall","Midtown","German","$30 and under","4.2","4.0","3.9","4.0","1694","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Turkish-Cuisine.100037214.rd.ksp","Turkish Cuisine","Hell's Kitchen","Turkish","$31 to $50","4.5","4.5","4.5","4.3","47","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Troquet.100037364.rd.ksp","Troquet","SoHo","French","$31 to $50","4.4","4.3","4.3","4.2","490","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Ortzi-by-Jose-Garces.100037368.rd.ksp","Ortzi by Jose Garces","Midtown","Basque","$31 to $50","4.4","4.5","4.5","4.2","2534","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-THE-GRILL.100037447.rd.ksp","THE GRILL","Midtown","Steakhouse","$50 and over","4.7","4.6","4.7","4.7","4232","Moderate","Elegant Dining"
"https://www.kayak.com/New-York-Restaurants-Le-Pif-Chelsea.100037514.rd.ksp","Le Pif- Chelsea","Chelsea","French","$30 and under","4.5","4.5","4.4","4.4","588","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-The-Spotted-Dog.100037754.rd.ksp","The Spotted Dog","Upper East Side","American","$30 and under","4.3","4.1","4.2","4.1","332","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Clancey.100037761.rd.ksp","Clancey","Lower East Side","Contemporary American","$31 to $50","4.5","4.4","4.3","4.2","611","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Majorelle.100037924.rd.ksp","Majorelle","Upper East Side","French","$50 and over","4.9","4.8","4.9","4.9","122","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-El-Parador.100037934.rd.ksp","El Parador","Midtown","Mexican","$31 to $50","4.4","4.4","4.2","4.2","4752","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Russian-Vodka-Room.100037974.rd.ksp","Russian Vodka Room","Midtown","Russian","$30 and under","4.3","4.3","4.1","4.2","29","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Piacere.100037991.rd.ksp","Piacere","Little Italy","Italian","$31 to $50","4.5","4.5","4.4","4.4","710","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Altesi-Downtown.100038126.rd.ksp","Altesi Downtown","SoHo","Italian","$31 to $50","4.5","4.5","4.5","4.3","40","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Keste-Wall-Street.100038157.rd.ksp","Kestè Wall Street","Financial District","Pizzeria","$30 and under","4.5","4.6","4.3","4.1","463","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Mancora.100038226.rd.ksp","Mancora","East Village","Peruvian","$30 and under","4.0","3.8","4.0","3.7","42","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Swagat.100038269.rd.ksp","Swagat","Upper West Side","Indian","$30 and under","4.2","4.4","4.2","3.7","1050","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-Trump-Grill.100038309.rd.ksp","Trump Grill","Midtown","American","$30 and under","4.4","4.4","4.5","4.5","229","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-D-amore-Winebar-Ristorante.100038350.rd.ksp","D'amore Winebar & Ristorante","East Harlem","Italian","$30 and under","4.7","4.8","4.7","4.5","54","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Empellon-Midtown.100038361.rd.ksp","Empellon Midtown","Midtown","Contemporary Mexican","$50 and over","4.5","4.5","4.5","4.4","7467","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Old-Homestead-Steakhouse-New-York-City.100038427.rd.ksp","Old Homestead Steakhouse- New York City","Chelsea","Steakhouse","$50 and over","4.3","4.3","4.3","4.1","240","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Frank-Restaurant.100038468.rd.ksp","Frank Restaurant","East Village","Italian","$30 and under","4.6","4.6","4.4","4.2","3019","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Porsena.100038499.rd.ksp","Porsena","East Village","Italian","$30 and under","4.6","4.6","4.4","4.5","319","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Serafina-Ludlow.100038642.rd.ksp","Serafina Ludlow","Lower East Side","Italian","$30 and under","4.2","4.2","4.1","4.2","65","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-SushiNao.100038700.rd.ksp","SushiNao","Chelsea","Japanese","$31 to $50","4.5","4.5","4.5","4.6","1335","Low","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-The-Mean-Fiddler.100038712.rd.ksp","The Mean Fiddler","Midtown","American","$30 and under","4.3","4.3","4.4","4.1","1262","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Seawalk.100038728.rd.ksp","Seawalk","Inwood","Seafood","$30 and under","4.3","4.3","4.2","4.3","161","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Westville-Wall-Street.100038843.rd.ksp","Westville Wall Street","Financial District","American","$30 and under","4.6","4.6","4.6","4.3","72","Moderate","Casual Dining"
